Document,Terme,Frequence,Poid
92,press,1,0.2584876164301127
92,might,1,0.20152939460294889
92,guess,1,0.40913105385112286
92,someth,1,0.29346562779082774
92,oh,1,0.45209288799061376
92,opt,1,0.3233765812268726
92,cod,1,0.2035872464448913
92,congress,1,0.2383741206881063
92,ohio,3,0.9483339798646849
92,colleg,1,0.20793757977462823
92,cent,1,0.15073888846627426
92,beg,1,0.2701735104348662
92,nat,1,0.11993379540786683
92,comput,1,0.1210205985383054
92,bibliograph,1,0.13647168068547816
92,dat,2,0.21421596537833668
92,exchang,1,0.28070948211872826
92,continu,1,0.19485865686814186
92,grow,1,0.16761786325893274
92,univers,1,0.13769912787364366
92,household,1,0.3840175816293783
92,term,1,0.1324006087274836
92,ev,1,0.15851082906042255
92,among,1,0.17103013151304167
92,computer-phobes,1,0.45209288799061376
92,already,1,0.24030227851696026
92,real,1,0.2025491111423606
92,kind,1,0.19308777736191923
92,going,1,0.3037457125099007
92,simply,1,0.28467153732264294
92,build,1,0.22796117382094822
92,someon,1,0.3662115836277729
92,els,1,0.34114038856020934
92,bas,1,0.09207974584983972
92,littl,1,0.21024204117729842
92,bit,1,0.30961676210688227
92,byt,1,0.40913105385112286
92,perhap,1,0.2383741206881063
92,biggest,1,0.3840175816293783
92,revolv,1,0.28070948211872826
92,access,1,0.18498024753927597
92,collect,1,0.1346856225853453
92,sint,1,0.17103013151304167
92,book,1,0.11098775653424078
92,unchain,1,0.45209288799061376
92,shelv,1,0.288909921120685
93,am,1,0.4445722806597286
93,occup,1,0.8544936951314701
93,structure,1,0.364546842814403
93,book,2,0.5179428638264569
93,result,1,0.2597977190325129
93,collab,2,1.3482462985631964
93,effort,1,0.41355380370476436
93,extend,1,0.45467019935899766
93,sev,1,0.36985860114098595
93,year,1,0.30137757044631946
93,tri,1,0.6304048576813545
93,hard,1,0.6847531315119314
93,mak,2,0.6591140545261835
93,genuin,1,0.7959942399738218
93,joint,1,0.7087399958564349
93,produc,1,0.32129796503850183
93,us,2,0.29813085333905276
93,mad,1,0.3007700168560642
93,contribut,1,0.46334098764543336
93,best,1,0.5081079953848394
93,qual,2,0.9811295254940593
93,seny,1,0.7959942399738218
93,auth,1,0.3367738101072769
93,sequ,1,0.6230772399103254
93,nam,1,0.49056476274702965
93,simply,1,0.6642335870861669
93,alphabet,1,0.6031377716702631
93,revers,1,0.8222892067847032
93,sign,1,0.3687778306970798
93,prefac,1,0.8222892067847032
93,elsewh,1,0.6741231492815982
93,emphas,1,0.4702352540735474
93,fact,1,0.314266452699139
93,mot,1,0.5912621483270645
93,shar,1,0.6463105246445584
93,interest,2,0.7169223457968572
93,soc,3,1.0905341869081306
93,stratification,1,0.8222892067847032
93,common,1,0.48257737178036175
93,concern,1,0.3359499081443074
93,adv,2,0.7332884252426815
93,sci,1,0.2120201481649654
93,the,2,0.7091317923844908
93,bas,1,0.21485274031629267
93,system,1,0.18896037323490972
93,research,2,0.46853516259284134
93,convict,1,0.8544936951314701
93,inquiry,1,0.5518486226157127
93,would,1,0.3709488828289698
93,benefit,1,0.57016556661774
93,diff,2,0.6114490500206038
93,viewpoint,1,0.6549887916103659
93,two,1,0.2948688604326435
93,repres,1,0.3800332922288577
93,doubt,1,0.6962421879846183
93,approach,1,0.3545658961922454
93,sociolog,1,0.5562062816055813
93,problem,1,0.25181939072107906
93,consid,1,0.2931576723370849
93,degr,1,0.5144968416691071
93,although,1,0.4726145926655081
93,agr,1,0.5970742197438007
93,refin,1,0.6847531315119314
93,method,1,0.2702603587342945
93,import,1,0.3392802761656101
93,exampl,1,0.39502695259312126
93,fair,1,0.6549887916103659
93,stat,1,0.2653349920648571
93,dunt,1,1.0548834053114322
93,lay,1,0.8960410238018828
93,stress,1,0.7737773579430086
93,der,1,0.45467019935899766
93,theoret,1,0.46559979301407717
93,gen,1,0.2476839426683417
94,am,1,0.2222861403298643
94,oversea,1,0.42724684756573506
94,libr,1,0.0903254377046091
94,techn,5,0.6722352824748401
94,assist,6,1.668618844816744
94,1940,1,0.47731956282631005
94,1970,1,0.29563107416353224
94,unit,2,0.40756283572487445
94,stat,2,0.2653349920648571
94,eng,1,0.31520242884067723
94,act,1,0.14490626588153038
94,known,1,0.2525111900305179
94,vary,1,0.1384394736316154
94,coop,1,0.2717621913850288
94,develop,2,0.22895123573762236
94,past,1,0.2252690735889058
94,twenty-five,1,0.3868886789715043
94,year,1,0.15068878522315973
94,form,1,0.12846710111024964
94,foreign,5,1.6853078732039959
94,aid,3,0.7575335700915539
94,eith,1,0.23167049382271668
94,govern,2,0.4678974458537096
94,spons,1,0.32749439580518297
94,priv,2,0.6463105246445584
94,support,1,0.2252690735889058
94,twentie,1,0.42724684756573506
94,century,2,0.5751482999558801
94,phenomenon,1,0.33211679354308343
94,broad,1,0.24528238137351482
94,conceiv,1,0.16137843858685905
94,mean,1,0.1709202415873832
94,provid,1,0.1360549214930451
94,anoth,1,0.25100256572981905
94,country,1,0.2525111900305179
94,kind,1,0.2252690735889058
94,good,2,0.5050223800610358
94,wheth,1,0.2589034403783748
94,fin,1,0.21759627056911696
94,commod,1,0.3868886789715043
94,manpow,1,0.3423765657559657
94,almost,1,0.2525111900305179
94,purpos,1,0.17680561058202326
94,extend,1,0.22733509967949883
94,ant,1,0.4111446033923516
94,may,1,0.15781948110972244
94,defin,1,0.20378141786243723
94,hand,1,0.28035265826978695
94,supply,1,0.2659547027911062
94,outgrow,1,0.4480205119009414
94,indust,2,0.4961643865823587
94,revolv,1,0.32749439580518297
94,parallel,1,0.33211679354308343
94,americ,2,0.7737773579430086
94,ris,1,0.3080559606312149
94,nineteen,1,0.4111446033923516
94,world,2,0.44851946489168826
94,recognit,1,0.28035265826978695
94,import,1,0.16964013808280504
94,trad,1,0.3979971199869109
94,pow,1,0.28757414997794006
94,us,1,0.07453271333476319
94,instru,1,0.3115386199551627
94,policy,2,0.5081079953848394
94,wel,1,0.18124229533560243
94,integr,2,0.4961643865823587
94,publ,1,0.13467378554525242
94,effort,1,0.20677690185238218
94,field,1,0.15645505721017955
94,beg,1,0.31520242884067723
94,presid,1,0.4111446033923516
94,roosevelt,1,0.5274417026557161
94,neighb,1,0.377272678098018
94,soon,1,0.36121955579136267
94,expand,1,0.24808219329117934
94,new,1,0.1391760169533527
94,cult,2,0.5970742197438007
94,rel,1,0.11943811296167635
94,program,1,0.1585139983657492
94,impl,1,0.2589034403783748
94,war,1,0.33211679354308343
94,ii,1,0.24392474125506475
94,offset,1,0.4480205119009414
94,naz,1,0.5274417026557161
94,propagand,1,0.5274417026557161
94,offend,1,0.5274417026557161
94,latin,1,0.47731956282631005
95,sci,6,0.6360604444948962
95,commun,5,0.7756114794052515
95,fiv,1,0.2659547027911062
95,them,1,0.3115386199551627
95,soc,3,0.5452670934540653
95,research,2,0.23426758129642067
95,rec,1,0.20378141786243723
95,upsurg,1,0.5274417026557161
95,interest,2,0.3584611728984286
95,behavy,2,0.4851876861407992
95,aspect,3,0.5905608766570074
95,techn,1,0.13444705649496802
95,inform,4,0.33786128359125517
95,flow,1,0.26412283763696337
95,two,1,0.14743443021632174
95,distinct,1,0.2556325266282393
95,sourc,1,0.19953515343188194
95,theoret,1,0.23279989650703858
95,on,3,0.37097441042212587
95,develop,1,0.11447561786881118
95,pract,1,0.16756583864778435
95,concern,1,0.1679749540721537
95,policy,1,0.2540539976924197
95,mak,1,0.1647785136315459
95,org,1,0.15645505721017955
95,serv,1,0.12384197133417085
95,tim,1,0.15130129611693588
95,past,1,0.2252690735889058
95,at,2,0.45678549567998294
95,sociolog,1,0.27810314080279064
95,psycholog,1,0.2589034403783748
95,study,2,0.23394660070127127
95,process,2,0.2931576723370849
95,focus,1,0.31520242884067723
95,so-called,1,0.377272678098018
95,mass,2,0.6161119212624298
95,phenomen,1,0.36121955579136267
95,publ,3,0.4040213566357573
95,turn,1,0.3080559606312149
95,interplay,1,0.4111446033923516
95,definit,1,0.24128868589018088
95,delin,1,0.4480205119009414
95,map,1,0.35436999792821744
95,structure,1,0.1822734214072015
95,shift,1,0.34812109399230917
95,increas,1,0.18884970398776968
95,paid,1,0.34812109399230917
95,system,1,0.09448018661745486
95,supply,1,0.2659547027911062
95,spec,2,0.2618927354135026
95,sort,1,0.3047375871368505
95,consum,1,0.36121955579136267
95,apply,1,0.15286226250515095
95,profess,1,0.19365371714357832
95,promin,1,0.3979971199869109
95,among,1,0.19953515343188194
96,commun,3,0.6980503314647264
96,pattern,2,0.6297547790232804
96,apply,2,0.45858678751545284
96,technolog,4,1.1365827177720076
96,prec,1,0.427624174963305
96,pap,2,0.40470447205704285
96,address,2,0.8956113296157011
96,study,1,0.17545995052595345
96,inform,3,0.38009394404016206
96,flow,2,0.7923685129108902
96,particul,1,0.2544602071242076
96,stream,2,1.1939913599607328
96,hum,1,0.3363895986687662
96,act,3,0.6520781964668868
96,vary,1,0.20765921044742314
96,cal,2,0.6950114814681501
96,sci,4,0.6360604444948962
96,pur,1,0.5315549968923262
96,bas,1,0.1611395552372195
96,research,4,0.702802743889262
96,funda,1,0.37876678504577693
96,second,2,0.6321840049689178
96,concern,1,0.2519624311082306
96,pract,1,0.25134875797167655
96,util,1,0.32371543319373297
96,produc,1,0.2409734737788764
96,point,1,0.28591256978496676
96,appropry,1,0.3581277935724586
96,not,1,0.28771330156332897
96,parallel,1,0.49817519031462515
96,includ,1,0.24317570097844926
96,expl,1,0.3348983477008355
96,develop,2,0.34342685360643355
96,engin,1,0.3363895986687662
96,far,1,0.36792357206027226
96,known,1,0.37876678504577693
96,among,2,0.5986054602956459
96,knowledg,1,0.29727038231994374
96,avail,1,0.2782116621217274
96,howev,1,0.28771330156332897
96,led,1,0.44780566480785056
96,conclud,1,0.3136777595846846
96,two,2,0.44230329064896523
96,area,1,0.3363895986687662
96,larg,1,0.23170106527309633
96,independ,1,0.427624174963305
96,on,1,0.18548720521106293
96,anoth,1,0.3765038485947286
96,qualit,1,0.565909017147027
96,diff,3,0.6878801812731793
96,nat,2,0.41976828392753396
96,reflect,1,0.37429002603954203
96,clear,1,0.37429002603954203
96,mech,1,0.33342921049479646
96,diffus,1,0.5531948215877329
96,within,1,0.28862674181275216
96,set,1,0.2841456794430019
96,practit,1,0.4912415937077745
96,pres,1,0.186317505997247
96,discuss,1,0.20443296394947263
96,process,1,0.2198682542528137
97,bibliograph,3,0.4776508823991736
97,cit,3,0.5631124957836381
97,charact,3,0.5193492710075842
97,psycholog,4,1.0356137615134993
97,journ,6,1.0523741673651623
97,network,3,0.6916796769412304
97,1950,2,0.7224391115827253
97,1960,2,0.6549887916103659
97,af,1,0.47731956282631005
97,study,1,0.11697330035063563
97,rel,1,0.11943811296167635
97,problem,1,0.12590969536053953
97,inform,2,0.16893064179562758
97,exchang,1,0.32749439580518297
97,part,1,0.18022818869930005
97,form,1,0.12846710111024964
97,channel,1,0.31520242884067723
97,sci,2,0.2120201481649654
97,commun,3,0.46536688764315093
97,wel,1,0.18124229533560243
97,stor,1,0.1924178278751681
97,el,1,0.23167049382271668
97,sum,1,0.26412283763696337
97,account,1,0.22733509967949883
97,research,1,0.11713379064821033
97,undertak,1,0.2717621913850288
97,analys,1,0.12329247657822293
97,thu,1,0.23279989650703858
97,rev,1,0.2717621913850288
97,certain,1,0.20022356294067511
97,pattern,1,0.2099182596744268
97,flow,1,0.26412283763696337
97,cre,1,0.21154797228117905
97,work,1,0.13582222243647715
97,pot,1,0.22733509967949883
97,us,3,0.2235981400042896
97,typ,1,0.17222829594779257
97,investig,1,0.1865793068177996
97,increas,1,0.18884970398776968
97,becom,1,0.20526173424875188
97,poss,1,0.16137843858685905
97,examin,1,0.19001664611442884
97,trend,1,0.3047375871368505
97,tim,1,0.15130129611693588
97,consid,1,0.14657883616854245
97,also,1,0.15192052575480106
97,diff,1,0.15286226250515095
97,comp,1,0.1827955342998152
97,pres,1,0.12421167066483133
97,pap,1,0.13490149068568094
97,deal,1,0.21072800165630592
97,21,1,0.3868886789715043
97,publ,3,0.4040213566357573
97,list,1,0.19620056823750812
97,along,1,0.28508278330887
97,abbrevy,1,0.36879654772515524
97,giv,1,0.14830337719055448
97,tabl,1,0.2738119467395208
97,1,1,0.1843889153485399
97,includ,1,0.16211713398563282
97,8,1,0.36879654772515524
97,am,1,0.2222861403298643
97,assocy,1,0.1968536255523358
97,13,1,0.34812109399230917
97,org,1,0.15645505721017955
98,sci,4,0.6360604444948962
98,commun,4,0.9307337752863019
98,rol,1,0.34258912175998724
98,conduc,1,0.3491998447605579
98,research,3,0.5271020579169465
98,cre,1,0.3173219584217686
98,knowledg,2,0.5945407646398875
98,consid,1,0.2198682542528137
98,apprehend,1,0.7159793442394651
98,today,1,0.4107179201092812
98,within,1,0.28862674181275216
98,cris,1,0.541829333687044
98,pres,1,0.186317505997247
98,artic,1,0.266646087245519
98,attempt,1,0.2757798133864285
98,clar,2,0.9963503806292503
98,certain,1,0.3003353444110127
98,aspect,1,0.2952804383285037
98,problem,1,0.18886454304080932
98,overview,1,0.48473289348341886
98,dat,3,0.5623169091181338
98,collect,1,0.23569983952435428
98,ap,2,1.1939913599607328
98,project,1,0.296270214444841
98,inform,2,0.2533959626934414
98,exchang,1,0.4912415937077745
98,psycholog,2,0.7767103211351245
98,togeth,1,0.37429002603954203
98,rec,1,0.30567212679365585
98,obtain,1,0.3045807902162992
98,rel,2,0.35831433888502906
98,disciplin,1,0.35092308439028225
98,reexamin,1,0.7159793442394651
98,help,1,0.3305548236834798
98,many,1,0.23219084668730489
98,med,1,0.30789260137312785
98,involv,1,0.3211076834611299
98,process,1,0.2198682542528137
98,begin,1,0.3989320541866594
98,end,1,0.38835516056756225
98,incorp,1,0.5135648486339486
98,find,1,0.28502496917164327
99,ecolog,3,0.7959942399738218
99,correl,9,1.682115949618722
99,behavy,1,0.16172922871359974
99,individ,7,0.9544141363373668
99,stat,6,0.5306699841297142
99,object,2,0.26160075765001084
99,thing,3,0.6549887916103659
99,describ,7,0.5542532596597378
99,indivis,2,0.6364260837684134
99,col,2,0.48162607438848354
99,illit,2,0.6364260837684134
99,person,3,0.4525880781185315
99,unit,2,0.2717085571499163
99,shown,2,0.30889399176362226
99,lat,2,0.2976874201785204
99,tabl,1,0.1825412978263472
99,1,1,0.12292594356569328
99,kind,1,0.15017938239260387
99,vary,2,0.1845859648421539
99,property,3,0.5178068807567496
99,height,1,0.2653314133246073
99,incom,1,0.251515118732012
99,ey,1,0.27409640226156773
99,rac,1,0.3182130418842067
99,const,1,0.19902473991460023
99,rat,1,0.14691325497043548
99,mean,1,0.11394682772492214
99,group,2,0.23963647440756572
99,perc,3,0.5319094055822124
99,pop,3,0.5970742197438007
99,negro,1,0.35162780177047737
99,48,1,0.28483123171049
99,fig,1,0.1825412978263472
99,2,1,0.12787257847259065
99,singl,1,0.16000554926045332
100,pri,1,0.28508278330887
100,sci,6,0.6360604444948962
100,discovery,1,0.3370615746407991
100,chapt,1,0.24528238137351482
100,sociolog,4,1.1124125632111626
100,guess,1,0.47731956282631005
100,hist,4,0.8814795298226128
100,fut,1,0.20233446467900143
100,say,1,0.30156888583513153
100,condit,1,0.2623385446212865
100,present-day,1,0.4111446033923516
100,seem,1,0.21850785273691753
100,saf,1,0.3979971199869109
100,anticip,1,0.34812109399230917
100,on,2,0.24731627361475056
100,observ,2,0.5050223800610358
100,trev,1,0.5274417026557161
100,2050,1,0.5274417026557161
100,com,1,0.23055989231374346
100,writ,1,0.2099182596744268
100,wel,1,0.18124229533560243
100,might,1,0.2351176270367737
100,clan,1,0.5274417026557161
100,prom,1,0.32749439580518297
100,go,1,0.3370615746407991
100,forev,1,0.5274417026557161
100,doubtless,1,0.47731956282631005
100,find,1,0.19001664611442884
100,strange,1,0.47731956282631005
100,twentie,1,0.42724684756573506
100,century,1,0.28757414997794006
100,could,1,0.20754804736611754
100,bring,1,0.2826775022821019
100,work,1,0.13582222243647715
100,tre,1,0.23055989231374346
100,gre,1,0.18943045296200126
100,soc,2,0.3635113956360435
100,institut,1,0.18884970398776968
100,tim,1,0.15130129611693588
100,long,1,0.2605994725872558
100,becam,1,0.3115386199551627
100,ident,1,0.20677690185238218
100,field,1,0.15645505721017955
100,inquiry,1,0.27592431130785633
100,remain,1,0.2659547027911062
100,littl,1,0.24528238137351482
100,cult,1,0.29853710987190035
100,world,2,0.44851946489168826
100,loom,1,0.5274417026557161
100,larg,1,0.15446737684873088
100,enough,1,0.3231552623222792
100,pres,1,0.12421167066483133
100,mankind,1,0.42724684756573506
100,cho,1,0.27810314080279064
100,destruct,1,0.3979971199869109
100,surv,1,0.36121955579136267
100,may,1,0.15781948110972244
100,ev,1,0.18492930057049298
100,suggest,1,0.1749329141481805
100,somewh,1,0.3370615746407991
100,process,1,0.14657883616854245
100,tak,1,0.19303274094105216
100,not,1,0.19180886770888597
100,sens,1,0.2556325266282393
100,valu,1,0.19365371714357832
100,appear,1,0.2099182596744268
100,becom,1,0.20526173424875188
100,bad,1,0.5274417026557161
100,scrambled,1,0.5274417026557161
101,soc,1,0.21810683738162615
101,fact,1,0.18855987161948343
101,origin,1,0.25485410426624433
101,new,5,0.8350561017201162
101,sci,5,0.6360604444948962
101,cas,3,0.7284040728444051
101,psycholog,3,0.9320523853621494
101,uninterrupt,1,0.6329300431868594
101,grow,2,0.4693300171250117
101,field,4,0.7509842746088619
101,depend,1,0.30301342803662157
101,upon,1,0.27155284687111897
101,ex,1,0.2411033756603751
101,commun,1,0.1861467550572604
101,perm,1,0.45272721371762165
101,devot,1,0.3311091735694276
101,theref,1,0.27280211961539863
101,ide,1,0.3618826630021579
101,sufficy,1,0.3618826630021579
101,start,1,0.36568510456422065
101,take-off,1,0.572783475391572
101,sustain,1,0.5376246142811297
101,rol,2,0.5481425948159796
101,must,1,0.24721783774619333
101,cre,1,0.2538575667374149
101,wel,1,0.21749075440272292
101,occur,1,0.3481894408725934
101,lat,1,0.2679186781606684
101,nineteen,1,0.4933735240708219
101,century,1,0.34508897997352816
101,germany,2,1.0253924341577643
101,us,1,0.08943925600171584
101,posit,1,0.2994320208316336
101,frant,1,0.4933735240708219
101,britain,1,0.4642664147658052
101,unit,1,0.2445377014349247
101,stat,1,0.1592009952389143
101,neg,1,0.4334634669496352
101,shown,1,0.27800459258726
101,result,1,0.15587863141950778
101,academ,2,0.49443567549238665
101,car,1,0.3148062535455438
101,opportun,1,0.3877863147867351
101,fav,1,0.3877863147867351
101,mobl,1,0.47759654398429313
101,practit,1,0.3929932749662196
101,stud,1,0.2679186781606684
101,rel,1,0.14332573555401162
101,low,1,0.3696671527574579
101,stand,1,0.4334634669496352
101,spec,1,0.1571356412481016
101,philosoph,1,0.3311091735694276
101,consequ,1,0.3214040152552115
101,receiv,1,0.29270968950607773
101,person,1,0.27155284687111897
101,idea,1,0.3214040152552115
101,prom,1,0.3929932749662196
101,turn,1,0.3696671527574579
101,study,1,0.14036796042076277
101,hum,1,0.269111678935013
